ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
350010,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,350890.0,Caiabu,3532,RRAS11,35112,ALTA SOROCABANA,-22.0127,-51.2394,40.42597118848379,1
350010,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,351580.0,Flora Rica,3532,RRAS11,35111,ALTA PAULISTA,-21.6727,-51.3821,31.934183359470996,1
350010,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,352920.0,Martinópolis,3532,RRAS11,35112,ALTA SOROCABANA,-22.1462,-51.1709,52.37241988952398,1
350010,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,353540.0,Panorama,3532,RRAS11,35111,ALTA PAULISTA,-21.354,-51.8562,88.83534762350038,1
350030,Aguaí,3528,RRAS15,35142,MANTIQUEIRA,-22.0572,-46.9735,353930.0,Pirassununga,3529,RRAS14,35101,ARARAS,-21.996,-47.4257,47.17567987026281,2
350050,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,355210.0,Socorro,3527,RRAS16,35071,BRAGANCA,-22.5903,-46.5251,16.954282007939867,8
350060,Águas de São Pedro,3529,RRAS14,35103,PIRACICABA,-22.5977,-47.8734,355060.0,São Roque,3519,RRAS8,35163,SOROCABA,-23.5226,-47.1357,127.30370031486252,3
350090,Altair,3530,RRAS13,35051,NORTE - BARRETOS,-20.5242,-49.0571,353400.0,Onda Verde,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.6042,-49.2929,26.13329843447536,2
350110,Alto Alegre,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5811,-50.168,351700.0,Getulina,3518,RRAS9,35065,LINS,-21.7961,-49.9312,34.165031272578894,2
350110,Alto Alegre,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5811,-50.168,354160.0,Promissão,3518,RRAS9,35065,LINS,-21.5356,-49.8599,32.30784749640913,1
350115,Alumínio,3519,RRAS8,35163,SOROCABA,-23.5306,-47.2546,350570.0,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,38.45790612541721,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,350330.0,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,42.42931701725603,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,350790.0,Brotas,3518,RRAS9,35064,JAU,-22.2795,-48.1251,95.97668529020233,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,351050.0,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,219.23026729193907,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,351340.0,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,243.66498073768497,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,352040.0,Ilhabela,3526,RRAS17,35173,LITORAL NORTE,-23.7785,-45.3552,232.92502971815895,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,352690.0,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,20.084912451069105,66
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,352970.0,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,292.2977780095871,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,32.30824829888936,9
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,353930.0,Pirassununga,3529,RRAS14,35101,ARARAS,-21.996,-47.4257,82.65122213122912,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,354390.0,Rio Claro,3529,RRAS14,35104,RIO CLARO,-22.3984,-47.5546,43.91137661737182,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,156.8055040077778,2
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,113.17100841639694,2
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,355150.0,Serrana,3530,RRAS13,35132,AQUIFERO GUARANI,-21.2043,-47.5952,171.9046954228508,1
350160,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,355470.0,Torrinha,3518,RRAS9,35064,JAU,-22.4237,-48.1731,93.10582505707066,1
350170,Américo Brasiliense,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7288,-48.1147,350160.0,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,137.71752689970208,1
350170,Américo Brasiliense,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7288,-48.1147,351885.0,Guatapará,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4944,-48.0356,27.21553429332269,2
350170,Américo Brasiliense,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7288,-48.1147,355365.0,Taquaral,3530,RRAS13,35052,SUL - BARRETOS,-21.0737,-48.4126,78.83740585511717,1
350190,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,355210.0,Socorro,3527,RRAS16,35071,BRAGANCA,-22.5903,-46.5251,28.569719517617585,2
350190,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,355495.0,Tuiuti,3527,RRAS16,35071,BRAGANCA,-22.8193,-46.6937,14.642560265290577,16
350210,Andradina,3531,RRAS12,35022,LAGOS DO DRS II,-20.8948,-51.3786,350130.0,Álvares Machado,3532,RRAS11,35112,ALTA SOROCABANA,-22.0764,-51.4722,131.1898612637989,1
350210,Andradina,3531,RRAS12,35022,LAGOS DO DRS II,-20.8948,-51.3786,354140.0,Presidente Prudente,3532,RRAS11,35112,ALTA SOROCABANA,-22.1207,-51.3925,135.74385084364332,1
350210,Andradina,3531,RRAS12,35022,LAGOS DO DRS II,-20.8948,-51.3786,355510.0,Tupi Paulista,3532,RRAS11,35111,ALTA PAULISTA,-21.3825,-51.575,57.7228742562427,4
350220,Angatuba,3519,RRAS8,35161,ITAPETININGA,-23.4917,-48.4139,352350.0,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,47.571897950684814,1
350230,Anhembi,3518,RRAS9,35063,POLO CUESTA,-22.793,-48.1336,351170.0,Charqueada,3529,RRAS14,35103,PIRACICABA,-22.5096,-47.7755,48.370127202089925,1
350230,Anhembi,3518,RRAS9,35063,POLO CUESTA,-22.793,-48.1336,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,50.34104947638421,46
350230,Anhembi,3518,RRAS9,35063,POLO CUESTA,-22.793,-48.1336,354700.0,Santa Maria da Serra,3529,RRAS14,35103,PIRACICABA,-22.5661,-48.1593,25.265218184708583,1
350250,Aparecida,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8495,-45.2325,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,162.71631904092283,1
350260,Aparecida d'Oeste,3531,RRAS12,35153,JALES,-20.4487,-50.8835,350560.0,Barrinha,3530,RRAS13,35131,HORIZONTE VERDE,-21.1864,-48.1636,294.6702119960524,1
350270,Apiaí,3519,RRAS8,35162,ITAPEVA,-24.5108,-48.8443,350540.0,Barra do Turvo,3520,RRAS7,35121,VALE DO RIBEIRA,-24.759,-48.5013,44.29257808069176,1
350270,Apiaí,3519,RRAS8,35162,ITAPEVA,-24.5108,-48.8443,352120.0,Iporanga,3520,RRAS7,35121,VALE DO RIBEIRA,-24.5847,-48.5971,26.34914995479022,4
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,58.84188521566118,1
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,351300.0,Cotia,3523,RRAS4,35013,MANANCIAIS,-23.6022,-46.919,23.3684397507348,1
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,352250.0,Itapevi,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5488,-46.9327,18.04518367933173,1
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,353440.0,Osasco,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5324,-46.7916,29.475364560516876,2
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,353910.0,Pirapora do Bom Jesus,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.3965,-46.9991,7.71294617880631,3
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,354730.0,Santana de Parnaíba,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.4439,-46.9178,14.6350932484291,21
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,44.338779960396565,3
350275,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,355070.0,São Sebastião,3526,RRAS17,35173,LITORAL NORTE,-23.7951,-45.4143,172.6539207603148,2
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,350080.0,Alfredo Marcondes,3532,RRAS11,35112,ALTA SOROCABANA,-21.9527,-51.414,130.30337833770324,1
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,350580.0,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,84.71665466497149,2
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,395.7608766338877,1
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,351600.0,Flórida Paulista,3533,RRAS10,35091,ADAMANTINA,-21.6127,-51.1724,88.18618112247106,1
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,352080.0,Inúbia Paulista,3533,RRAS10,35091,ADAMANTINA,-21.7695,-50.9633,82.52490181192161,1
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,352710.0,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,87.86816880887659,1
350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,468.48827676391534,2
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350200.0,Analândia,3529,RRAS14,35104,RIO CLARO,-22.1289,-47.6619,65.5455302298705,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350430.0,Avaí,3518,RRAS9,35062,BAURU,-22.1514,-49.3356,126.27640636110416,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350550.0,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,142.28164216263252,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350600.0,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,111.27667201343677,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350680.0,Bocaina,3518,RRAS9,35064,JAU,-22.1365,-48.523,52.81159363723016,2
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,124.75930858418948,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351380.0,Diadema,3534,RRAS1,35015,GRANDE ABC,-23.6813,-46.6205,264.03673186513106,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351620.0,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,159.9880917340409,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351810.0,Guarantã,3533,RRAS10,35093,MARILIA,-21.8942,-49.5914,146.61802286364835,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351860.0,Guariba,3530,RRAS13,35131,HORIZONTE VERDE,-21.3594,-48.2316,47.39523174237982,4
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351885.0,Guatapará,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4944,-48.0356,35.34255302699296,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,352530.0,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,68.74986337109695,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,353430.0,Orlândia,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7169,-47.8852,122.0492740389476,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,353980.0,Poá,3525,RRAS2,35011,ALTO DO TIETE,-23.5333,-46.3473,270.0050435064676,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,78.01388046518188,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,354870.0,São Bernardo do Campo,3534,RRAS1,35015,GRANDE ABC,-23.6914,-46.5646,268.4299006493636,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,112.52693449160208,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,355365.0,Taquaral,3530,RRAS13,35052,SUL - BARRETOS,-21.0737,-48.4126,82.37387528466853,1
350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,355470.0,Torrinha,3518,RRAS9,35064,JAU,-22.4237,-48.1731,70.78150127413919,1
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,350160.0,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,42.42931701725603,1
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,68.9539473642901,1
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,352590.0,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,104.43554241696486,1
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,353070.0,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,45.47750097466282,4
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,138.64355316302243,1
350330,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,150.94949722493038,1
350380,Artur Nogueira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.5727,-47.1727,351515.0,Engenheiro Coelho,3529,RRAS14,35102,LIMEIRA,-22.4836,-47.211,10.624337238840925,1
350380,Artur Nogueira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.5727,-47.1727,352690.0,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,23.08003335736641,1
350390,Arujá,3525,RRAS2,35011,ALTO DO TIETE,-23.3965,-46.32,350635.0,Bertioga,3520,RRAS7,35041,BAIXADA SANTISTA,-23.8486,-46.1396,53.34823125741625,1
350390,Arujá,3525,RRAS2,35011,ALTO DO TIETE,-23.3965,-46.32,351160.0,Cesário Lange,3519,RRAS8,35161,ITAPETININGA,-23.226,-47.9545,168.24838522182216,1
350390,Arujá,3525,RRAS2,35011,ALTO DO TIETE,-23.3965,-46.32,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,50.13511205108205,1
350390,Arujá,3525,RRAS2,35011,ALTO DO TIETE,-23.3965,-46.32,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,35.968740995072736,4
350400,Assis,3533,RRAS10,35092,ASSIS,-22.66,-50.4183,353900.0,Pirangi,3531,RRAS12,35151,CATANDUVA,-21.0886,-48.6607,251.5353975621603,2
350400,Assis,3533,RRAS10,35092,ASSIS,-22.66,-50.4183,354220.0,Rancharia,3532,RRAS11,35113,ALTO CAPIVARI,-22.2269,-50.893,68.46816349172721,3
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,351880.0,Guarulhos,3525,RRAS2,35011,ALTO DO TIETE,-23.4538,-46.5333,37.36302561661564,1
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,352340.0,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,32.28092980438463,1
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,352850.0,Mairiporã,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3171,-46.5897,22.41169907323758,43
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,354580.0,Santa Bárbara d'Oeste,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7553,-47.4143,96.6968536130876,1
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,46.82886147294354,2
350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,355540.0,Ubatuba,3526,RRAS17,35173,LITORAL NORTE,-23.4332,-45.0834,154.70944380482953,1
350440,Avanhandava,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.4584,-49.9509,354160.0,Promissão,3518,RRAS9,35065,LINS,-21.5356,-49.8599,12.727286383082898,1
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,351905.0,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,199.35117310712536,2
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,352240.0,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,96.71445657322968,1
350510,Barbosa,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.2657,-49.9518,353390.0,Olímpia,3530,RRAS13,35051,NORTE - BARRETOS,-20.7366,-48.9106,123.08633518641672,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,351370.0,Descalvado,3535,RRAS 18,35032,CORACAO DO DRS III,-21.9002,-47.6181,116.9541280608315,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,352690.0,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,119.75775839453595,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,352930.0,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,100.39719836785488,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,350050.0,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,292.4623121681677,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,350055.0,Águas de Santa Bárbara,3518,RRAS9,35061,VALE DO JURUMIRIM,-22.8812,-49.2421,267.000850263532,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,351750.0,Guapiaçu,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.7959,-49.2172,72.61399179780402,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,352044.0,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,289.5556206154144,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,353660.0,Paulo de Faria,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.0296,-49.4,104.3005776981772,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,355370.0,Taquaritinga,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.4049,-48.5103,94.511273572556,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,350275.0,Araçariguama,3519,RRAS8,35163,SOROCABA,-23.4366,-47.0608,20.0881320593741,2
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,446.3960129766432,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,350920.0,Cajamar,3524,RRAS3,35012,FRANCO DA ROCHA,-23.355,-46.8781,16.69028862289051,4
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,350925.0,Cajati,3520,RRAS7,35121,VALE DO RIBEIRA,-24.7324,-48.1223,185.56438941419137,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,351050.0,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,150.18875955571283,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,351300.0,Cotia,3523,RRAS4,35013,MANANCIAIS,-23.6022,-46.919,11.441267473220297,3
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,351970.0,Ibiúna,3519,RRAS8,35163,SOROCABA,-23.6596,-47.223,39.03274369457967,2
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,352040.0,Ilhabela,3526,RRAS17,35173,LITORAL NORTE,-23.7785,-45.3552,158.38266567479727,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,352230.0,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,119.74313859619102,1
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,352390.0,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,50.62954120634134,2
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,352840.0,Mairinque,3519,RRAS8,35163,SOROCABA,-23.5398,-47.185,31.47716225340352,2
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,355030.0,São Paulo,3521,RRAS6,35016,SAO PAULO,-23.5329,-46.6395,24.64402061775761,4
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,355060.0,São Roque,3519,RRAS8,35163,SOROCABA,-23.5226,-47.1357,26.28352768249171,6
350570,Barueri,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5057,-46.879,355220.0,Sorocaba,3519,RRAS8,35163,SOROCABA,-23.4969,-47.4451,57.82964838768932,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,352060.0,Indiana,3532,RRAS11,35112,ALTA SOROCABANA,-22.1738,-51.2555,60.52062655508728,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,352920.0,Martinópolis,3532,RRAS11,35112,ALTA SOROCABANA,-22.1462,-51.1709,51.38531124945423,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,354220.0,Rancharia,3532,RRAS11,35113,ALTO CAPIVARI,-22.2269,-50.893,37.56227031203725,2
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,350890.0,Caiabu,3532,RRAS11,35112,ALTA SOROCABANA,-22.0127,-51.2394,397.8517346589134,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,229.36836247923645,2
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,353930.0,Pirassununga,3529,RRAS14,35101,ARARAS,-21.996,-47.4257,123.3503262267096,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,186.76165771502957,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,274.40107985400846,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350650.0,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,173.10936719439715,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,351050.0,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,402.885183521517,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,351565.0,Fernão,3533,RRAS10,35093,MARILIA,-22.3607,-49.5187,44.63942033028153,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,352390.0,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,211.0660959065107,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,352880.0,Maracaí,3533,RRAS10,35092,ASSIS,-22.6149,-50.6713,166.18159376260425,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,353390.0,Olímpia,3530,RRAS13,35051,NORTE - BARRETOS,-20.7366,-48.9106,176.77790626069412,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,354000.0,Pompéia,3533,RRAS10,35093,MARILIA,-22.107,-50.176,114.8274761147756,2
